0.7929 	WARNING 	Movie2 stim could not be imported and won't be available
7.8897 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
7.8897 	EXP 	property_stim: text = u'has a smell'
8.3881 	EXP 	sentence_stim: autoDraw = True
14.3692 	EXP 	sentence_stim: autoDraw = False
14.3890 	EXP 	property_stim: autoDraw = True
15.0542 	DATA 	Keypress: space
15.8590 	DATA 	Keypress: space
16.1401 	DATA 	Keypress: space
16.3835 	DATA 	Keypress: space
19.8261 	DATA 	Keypress: space
20.0673 	DATA 	Keypress: space
20.2289 	DATA 	Keypress: space
20.9137 	DATA 	Keypress: j
21.7396 	DATA 	Keypress: space
23.7327 	DATA 	Keypress: f
23.7529 	EXP 	Sound  started
24.7594 	EXP 	Sound  stopped
25.7464 	DATA 	Keypress: space
26.1093 	DATA 	Keypress: space
26.3852 	DATA 	Keypress: space
26.6526 	DATA 	Keypress: f
26.8126 	DATA 	Keypress: j
26.9555 	DATA 	Keypress: f
27.0749 	DATA 	Keypress: j
27.3765 	DATA 	Keypress: space
27.7593 	DATA 	Keypress: escape
