0.8008 	WARNING 	Movie2 stim could not be imported and won't be available
5.8590 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.9288 	EXP 	intro_text: autoDraw = False
5.9288 	EXP 	text_2: autoDraw = False
5.9288 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.9288 	EXP 	intro_text: autoDraw = True
5.9288 	EXP 	text_2: autoDraw = True
6.0995 	DATA 	Keypress: space
6.1007 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
6.1876 	EXP 	intro_text: autoDraw = False
6.1876 	EXP 	text_2: autoDraw = False
6.1876 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
6.1876 	EXP 	intro_text: autoDraw = True
6.1876 	EXP 	text_2: autoDraw = True
6.4061 	DATA 	Keypress: space
6.4265 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
6.4269 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
6.4283 	EXP 	New trial (rep=0, index=0): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
6.4493 	EXP 	intro_text: autoDraw = False
6.4493 	EXP 	text_2: autoDraw = False
6.4493 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
6.4493 	EXP 	property_stim: text = u'has a smell'
6.9650 	EXP 	sentence_stim: autoDraw = True
12.9451 	EXP 	sentence_stim: autoDraw = False
12.9686 	EXP 	property_stim: autoDraw = True
14.0752 	DATA 	Keypress: j
16.5687 	DATA 	Keypress: space
16.5696 	EXP 	New trial (rep=0, index=1): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
16.5919 	EXP 	sentence_stim: autoDraw = False
16.5919 	EXP 	property_stim: autoDraw = False
16.5919 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
16.5919 	EXP 	property_stim: text = u'has gills'
17.0933 	EXP 	sentence_stim: autoDraw = True
23.0339 	DATA 	Keypress: space
23.0930 	EXP 	sentence_stim: autoDraw = False
23.0930 	EXP 	property_stim: autoDraw = True
23.5776 	DATA 	Keypress: space
23.7785 	DATA 	Keypress: space
23.9805 	DATA 	Keypress: space
24.4637 	DATA 	Keypress: space
24.6442 	DATA 	Keypress: space
24.8059 	DATA 	Keypress: space
24.9672 	DATA 	Keypress: space
25.0882 	DATA 	Keypress: space
25.2286 	DATA 	Keypress: space
25.3897 	DATA 	Keypress: space
25.5302 	DATA 	Keypress: space
25.8530 	DATA 	Keypress: space
27.2429 	DATA 	Keypress: space
27.6247 	DATA 	Keypress: j
27.6446 	EXP 	Sound  started
28.2500 	DATA 	Keypress: escape
