0.7630 	WARNING 	Movie2 stim could not be imported and won't be available
4.2739 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 255.,  255.,  255.]), text=u'Press SPACE to continue!', units=u'norm', win=Window(...), wrapWidth=1)
4.2749 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
4.2805 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.2861 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.2864 	EXP 	Set  sound=sound.wav
4.2864 	EXP 	Set Sound  volume=1.000
4.3078 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
4.3137 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
4.3141 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
4.3147 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
4.3691 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
4.3691 	EXP 	intro_text: autoDraw = True
4.3691 	EXP 	text_2: autoDraw = True
4.7656 	DATA 	Keypress: space
4.7662 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
4.8443 	EXP 	intro_text: autoDraw = False
4.8443 	EXP 	text_2: autoDraw = False
4.8443 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
4.8443 	EXP 	intro_text: autoDraw = True
4.8443 	EXP 	text_2: autoDraw = True
5.1078 	DATA 	Keypress: space
5.1082 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.1521 	EXP 	intro_text: autoDraw = False
5.1521 	EXP 	text_2: autoDraw = False
5.1521 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.1521 	EXP 	intro_text: autoDraw = True
5.1521 	EXP 	text_2: autoDraw = True
5.4112 	DATA 	Keypress: space
5.4128 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.5043 	EXP 	intro_text: autoDraw = False
5.5043 	EXP 	text_2: autoDraw = False
5.5043 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.5043 	EXP 	intro_text: autoDraw = True
5.5043 	EXP 	text_2: autoDraw = True
5.8540 	DATA 	Keypress: space
5.8621 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
5.8629 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
5.8640 	EXP 	New trial (rep=0, index=0): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
5.8725 	EXP 	intro_text: autoDraw = False
5.8725 	EXP 	text_2: autoDraw = False
8.0080 	DATA 	Keypress: space
8.0335 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
8.0335 	EXP 	property_stim: text = u'has gills'
8.5307 	EXP 	sentence_stim: autoDraw = True
14.5315 	EXP 	sentence_stim: autoDraw = False
14.5315 	EXP 	property_stim: autoDraw = True
15.0152 	DATA 	Keypress: j
15.0165 	EXP 	New trial (rep=0, index=1): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
15.0349 	EXP 	sentence_stim: autoDraw = False
15.0349 	EXP 	property_stim: autoDraw = False
16.6461 	DATA 	Keypress: space
16.6817 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
16.6817 	EXP 	property_stim: text = u'has a smell'
17.1696 	EXP 	sentence_stim: autoDraw = True
17.5926 	DATA 	Keypress: space
18.6801 	DATA 	Keypress: space
19.0632 	DATA 	Keypress: space
19.3436 	DATA 	Keypress: space
23.1698 	EXP 	sentence_stim: autoDraw = False
23.1698 	EXP 	property_stim: autoDraw = True
23.5335 	DATA 	Keypress: j
23.5360 	EXP 	New trial (rep=0, index=2): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
23.5533 	EXP 	sentence_stim: autoDraw = False
23.5533 	EXP 	property_stim: autoDraw = False
25.3050 	DATA 	Keypress: space
25.3400 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
25.3400 	EXP 	property_stim: text = u'can be tied in a knot'
25.8276 	EXP 	sentence_stim: autoDraw = True
31.8297 	EXP 	sentence_stim: autoDraw = False
31.8297 	EXP 	property_stim: autoDraw = True
32.4929 	DATA 	Keypress: j
32.4942 	EXP 	New trial (rep=0, index=3): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
32.5142 	EXP 	sentence_stim: autoDraw = False
32.5142 	EXP 	property_stim: autoDraw = False
34.6282 	DATA 	Keypress: j
35.5740 	DATA 	Keypress: space
35.6086 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
35.6086 	EXP 	property_stim: text = u'can contain money'
36.0978 	EXP 	sentence_stim: autoDraw = True
37.2865 	DATA 	Keypress: space
41.2329 	DATA 	Keypress: space
42.0981 	EXP 	sentence_stim: autoDraw = False
42.0981 	EXP 	property_stim: autoDraw = True
42.7825 	DATA 	Keypress: j
42.7877 	EXP 	Imported instructions-p2.xlsx as conditions, 1 conditions, 1 params
42.7881 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
42.7889 	EXP 	New trial (rep=0, index=0): {u'text': u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'}
42.8449 	EXP 	sentence_stim: autoDraw = False
42.8449 	EXP 	property_stim: autoDraw = False
42.8449 	EXP 	intro_text: text = u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'
42.8449 	EXP 	intro_text: autoDraw = True
42.8449 	EXP 	text_2: autoDraw = True
43.8902 	DATA 	Keypress: escape
