0.7822 	WARNING 	Movie2 stim could not be imported and won't be available
4.4476 	EXP 	Created intro_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.4551 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 255.,  255.,  255.]), text=u'Press SPACE to continue!', units=u'norm', win=Window(...), wrapWidth=1)
4.4560 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
4.4619 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.4677 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.4680 	EXP 	Set  sound=sound.wav
4.4680 	EXP 	Set Sound  volume=1.000
4.4880 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
4.4930 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
4.4933 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
4.5915 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
4.6447 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
4.6447 	EXP 	intro_text: autoDraw = True
4.6447 	EXP 	text_2: autoDraw = True
5.1282 	DATA 	Keypress: space
5.1287 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
5.2030 	EXP 	intro_text: autoDraw = False
5.2030 	EXP 	text_2: autoDraw = False
5.2030 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
5.2030 	EXP 	intro_text: autoDraw = True
5.2030 	EXP 	text_2: autoDraw = True
5.2897 	DATA 	Keypress: space
5.2908 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.3593 	EXP 	intro_text: autoDraw = False
5.3593 	EXP 	text_2: autoDraw = False
5.3593 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.3593 	EXP 	intro_text: autoDraw = True
5.3593 	EXP 	text_2: autoDraw = True
5.4302 	DATA 	Keypress: space
5.4312 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.5156 	EXP 	intro_text: autoDraw = False
5.5156 	EXP 	text_2: autoDraw = False
5.5156 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.5156 	EXP 	intro_text: autoDraw = True
5.5156 	EXP 	text_2: autoDraw = True
5.5917 	DATA 	Keypress: space
5.5956 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
5.5960 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
5.5973 	EXP 	New trial (rep=0, index=0): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
5.6114 	EXP 	intro_text: autoDraw = False
5.6114 	EXP 	text_2: autoDraw = False
7.0414 	DATA 	Keypress: space
7.0618 	EXP 	New trial (rep=0, index=1): {u'property': u'has a smell', u'response': u'j', u'sentence': u'The *skunk* was under a large willow.'}
7.0685 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
7.0685 	EXP 	property_stim: text = u'has gills'
7.0685 	EXP 	sentence_stim: autoDraw = False
7.0685 	EXP 	property_stim: autoDraw = False
9.6993 	DATA 	Keypress: space
9.7135 	EXP 	New trial (rep=0, index=2): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
9.7200 	EXP 	sentence_stim: text = u'The *skunk* was under a large willow.'
9.7200 	EXP 	property_stim: text = u'has a smell'
9.7200 	EXP 	sentence_stim: autoDraw = False
9.7200 	EXP 	property_stim: autoDraw = False
10.9480 	DATA 	Keypress: space
10.9632 	EXP 	New trial (rep=0, index=3): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
10.9696 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
10.9696 	EXP 	property_stim: text = u'can contain money'
10.9696 	EXP 	sentence_stim: autoDraw = False
10.9696 	EXP 	property_stim: autoDraw = False
11.1339 	DATA 	Keypress: space
11.1791 	EXP 	Imported instructions-p2.xlsx as conditions, 1 conditions, 1 params
11.1794 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
11.1806 	EXP 	New trial (rep=0, index=0): {u'text': u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'}
11.2299 	EXP 	sentence_stim: text = u'The *refrigerator* was set to a low temperature to cool the beer.'
11.2299 	EXP 	property_stim: text = u'can be tied in a knot'
11.2299 	EXP 	sentence_stim: autoDraw = False
11.2299 	EXP 	property_stim: autoDraw = False
11.2299 	EXP 	intro_text: text = u'That was the practice session. The following session will have exactly the same format, except that you will not be given feedback about whether your answers were correct. When you are ready to begin or have any questions, please turn around and inform the experimenter.'
11.2299 	EXP 	intro_text: autoDraw = True
11.2299 	EXP 	text_2: autoDraw = True
11.3109 	DATA 	Keypress: space
11.3306 	EXP 	intro_text: autoDraw = False
11.3306 	EXP 	text_2: autoDraw = False
11.3306 	EXP 	text_3: autoDraw = True
13.8475 	DATA 	Keypress: space
16.5255 	DATA 	Keypress: space
16.7868 	DATA 	Keypress: space
16.9891 	DATA 	Keypress: space
17.1905 	DATA 	Keypress: space
17.3716 	DATA 	Keypress: space
17.5720 	DATA 	Keypress: space
17.7144 	DATA 	Keypress: space
17.9145 	DATA 	Keypress: space
18.1973 	DATA 	Keypress: space
18.4796 	DATA 	Keypress: space
18.6807 	DATA 	Keypress: j
19.2436 	DATA 	Keypress: space
19.3644 	DATA 	Keypress: j
19.5475 	DATA 	Keypress: space
19.6469 	DATA 	Keypress: j
19.8277 	DATA 	Keypress: space
22.0424 	DATA 	Keypress: space
22.4461 	DATA 	Keypress: space
22.7075 	DATA 	Keypress: space
22.9497 	DATA 	Keypress: space
23.7751 	DATA 	Keypress: space
24.1173 	DATA 	Keypress: escape
0.7458 	WARNING 	Movie2 stim could not be imported and won't be available
4.4488 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0399D288>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.4489 	EXP 	window1: recordFrameIntervals = False
4.6542 	EXP 	window1: recordFrameIntervals = True
4.8705 	EXP 	window1: recordFrameIntervals = False
4.9829 	EXP 	Created intro_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.9961 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 255.,  255.,  255.]), text=u'Press SPACE to continue!', units=u'norm', win=Window(...), wrapWidth=1)
5.0020 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.0113 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.1565 	EXP 	Set  sound=sound.wav
5.1566 	EXP 	Set Sound  volume=1.000
5.1795 	EXP 	Created intro_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.1951 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 255.,  255.,  255.]), text=u'Press SPACE to continue!', units=u'norm', win=Window(...), wrapWidth=1)
5.1971 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
5.2102 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.2183 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.2186 	EXP 	Set  sound=sound.wav
5.2186 	EXP 	Set Sound  volume=1.000
5.2394 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
5.2444 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
5.2448 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
5.3322 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
5.3870 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
5.3870 	EXP 	intro_text: autoDraw = True
5.3870 	EXP 	text_2: autoDraw = True
6.0785 	DATA 	Keypress: space
6.0790 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
6.1542 	EXP 	intro_text: autoDraw = False
6.1542 	EXP 	text_2: autoDraw = False
6.1542 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
6.1542 	EXP 	intro_text: autoDraw = True
6.1542 	EXP 	text_2: autoDraw = True
6.7628 	DATA 	Keypress: space
6.7635 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
6.8088 	EXP 	intro_text: autoDraw = False
6.8088 	EXP 	text_2: autoDraw = False
6.8088 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
6.8088 	EXP 	intro_text: autoDraw = True
6.8088 	EXP 	text_2: autoDraw = True
7.2880 	DATA 	Keypress: space
7.2895 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
7.3808 	EXP 	intro_text: autoDraw = False
7.3808 	EXP 	text_2: autoDraw = False
7.3808 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
7.3808 	EXP 	intro_text: autoDraw = True
7.3808 	EXP 	text_2: autoDraw = True
7.8498 	DATA 	Keypress: space
7.8546 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
7.8551 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
7.8566 	EXP 	New trial (rep=0, index=0): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
7.8699 	EXP 	intro_text: autoDraw = False
7.8699 	EXP 	text_2: autoDraw = False
9.2547 	DATA 	Keypress: space
9.2952 	EXP 	New trial (rep=0, index=1): {u'property': u'can be tied in a knot', u'response': u'f', u'sentence': u'The *refrigerator* was set to a low temperature to cool the beer.'}
9.3020 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
9.3020 	EXP 	property_stim: text = u'has gills'
9.3020 	EXP 	sentence_stim: autoDraw = False
9.3020 	EXP 	property_stim: autoDraw = False
12.2016 	DATA 	Keypress: escape
