0.8357 	WARNING 	Movie2 stim could not be imported and won't be available
4.8593 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
4.8693 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.8762 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
4.8767 	EXP 	Set  sound=sound.wav
4.8767 	EXP 	Set Sound  volume=1.000
4.9012 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
4.9064 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
4.9068 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
4.9075 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
4.9621 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
4.9621 	EXP 	intro_text: autoDraw = True
4.9621 	EXP 	text_2: autoDraw = True
5.2879 	DATA 	Keypress: space
5.2890 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
5.4169 	EXP 	intro_text: autoDraw = False
5.4169 	EXP 	text_2: autoDraw = False
5.4169 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
5.4169 	EXP 	intro_text: autoDraw = True
5.4169 	EXP 	text_2: autoDraw = True
5.4283 	DATA 	Keypress: space
5.4288 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.4809 	EXP 	intro_text: autoDraw = False
5.4809 	EXP 	text_2: autoDraw = False
5.4809 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.4809 	EXP 	intro_text: autoDraw = True
5.4809 	EXP 	text_2: autoDraw = True
5.5504 	DATA 	Keypress: space
5.5519 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.6710 	EXP 	intro_text: autoDraw = False
5.6710 	EXP 	text_2: autoDraw = False
5.6710 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.6710 	EXP 	intro_text: autoDraw = True
5.6710 	EXP 	text_2: autoDraw = True
5.6900 	DATA 	Keypress: space
5.6943 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
5.6948 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
5.6956 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
5.7164 	EXP 	intro_text: autoDraw = False
5.7164 	EXP 	text_2: autoDraw = False
5.7164 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
5.7164 	EXP 	property_stim: text = u'can contain money'
5.8325 	DATA 	Keypress: space
5.9938 	DATA 	Keypress: space
6.2347 	EXP 	sentence_stim: autoDraw = True
12.2147 	EXP 	sentence_stim: autoDraw = False
12.2344 	EXP 	property_stim: autoDraw = True
13.2620 	DATA 	Keypress: f
13.2820 	EXP 	Sound  started
14.2890 	EXP 	Sound  stopped
14.8938 	DATA 	Keypress: space
16.3234 	DATA 	Keypress: space
16.5045 	DATA 	Keypress: space
16.7037 	DATA 	Keypress: space
17.1287 	DATA 	Keypress: space
17.6311 	DATA 	Keypress: space
18.2356 	DATA 	Keypress: space
18.4979 	DATA 	Keypress: space
18.6990 	DATA 	Keypress: space
18.8597 	DATA 	Keypress: space
19.0010 	DATA 	Keypress: space
19.1607 	DATA 	Keypress: space
19.2822 	DATA 	Keypress: space
20.0683 	DATA 	Keypress: j
20.3095 	DATA 	Keypress: f
20.5915 	DATA 	Keypress: j
20.7713 	DATA 	Keypress: f
20.9741 	DATA 	Keypress: j
21.4767 	DATA 	Keypress: space
21.9615 	DATA 	Keypress: j
22.1622 	DATA 	Keypress: f
22.3439 	DATA 	Keypress: j
22.5233 	DATA 	Keypress: space
22.7270 	DATA 	Keypress: j
22.8876 	DATA 	Keypress: f
23.0083 	DATA 	Keypress: j
23.1694 	DATA 	Keypress: space
23.3518 	DATA 	Keypress: j
23.8138 	DATA 	Keypress: escape
