1.5204 	WARNING 	Movie2 stim could not be imported and won't be available
6.8530 	EXP 	Created intro_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
6.8691 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 255.,  255.,  255.]), text=u'Press SPACE to continue!', units=u'norm', win=Window(...), wrapWidth=1)
6.8707 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
6.8799 	EXP 	Created sentence_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='sentence_stim', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
6.8891 	EXP 	Created property_stim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='property_stim', opacity=1.0, ori=0, pos=array([ 0. , -0.1]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
6.8895 	EXP 	Set  sound=sound.wav
6.8895 	EXP 	Set Sound  volume=1.000
6.9109 	EXP 	Created ending = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='ending', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.9183 	EXP 	Imported instructions-p1.xlsx as conditions, 4 conditions, 1 params
6.9211 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
6.9226 	EXP 	New trial (rep=0, index=0): {u'text': u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."}
6.9728 	EXP 	intro_text: text = u"Welcome to the study! This lab has been developing a new machine learning algorithm, but we need humans to help confirm that the algorithm's data is correct. Your responses will be used to help us improve our algorithm."
6.9728 	EXP 	intro_text: autoDraw = True
6.9728 	EXP 	text_2: autoDraw = True
9.3523 	DATA 	Keypress: space
9.3529 	EXP 	New trial (rep=0, index=1): {u'text': u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'}
9.4331 	EXP 	intro_text: autoDraw = False
9.4331 	EXP 	text_2: autoDraw = False
9.4331 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
9.4331 	EXP 	intro_text: autoDraw = True
9.4331 	EXP 	text_2: autoDraw = True
10.0965 	DATA 	Keypress: space
10.0969 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
10.1415 	EXP 	intro_text: autoDraw = False
10.1415 	EXP 	text_2: autoDraw = False
10.1415 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
10.1415 	EXP 	intro_text: autoDraw = True
10.1415 	EXP 	text_2: autoDraw = True
10.7014 	DATA 	Keypress: space
10.7022 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
10.7775 	EXP 	intro_text: autoDraw = False
10.7775 	EXP 	text_2: autoDraw = False
10.7775 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
10.7775 	EXP 	intro_text: autoDraw = True
10.7775 	EXP 	text_2: autoDraw = True
12.7547 	DATA 	Keypress: space
12.7690 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
12.7712 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
12.7727 	EXP 	New trial (rep=0, index=0): {u'property': u'has gills', u'response': u'f', u'sentence': u'The *cheese* was growing moldy in the refrigerator.'}
12.8085 	EXP 	intro_text: autoDraw = False
12.8085 	EXP 	text_2: autoDraw = False
12.8085 	EXP 	sentence_stim: text = u'The *cheese* was growing moldy in the refrigerator.'
12.8085 	EXP 	property_stim: text = u'has gills'
13.2988 	EXP 	sentence_stim: autoDraw = True
19.2802 	EXP 	sentence_stim: autoDraw = False
19.3062 	EXP 	property_stim: autoDraw = True
22.6227 	DATA 	Keypress: j
22.6620 	EXP 	Sound  started
23.6688 	EXP 	Sound  stopped
26.1865 	DATA 	Keypress: space
26.1911 	EXP 	New trial (rep=0, index=1): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
26.2209 	EXP 	sentence_stim: autoDraw = False
26.2209 	EXP 	property_stim: autoDraw = False
26.2209 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
26.2209 	EXP 	property_stim: text = u'can contain money'
26.7298 	EXP 	sentence_stim: autoDraw = True
32.7110 	EXP 	sentence_stim: autoDraw = False
32.7306 	EXP 	property_stim: autoDraw = True
36.6572 	DATA 	Keypress: f
36.6761 	EXP 	Sound  started
37.6837 	EXP 	Sound  stopped
37.7846 	DATA 	Keypress: j
38.6724 	DATA 	Keypress: escape
