0.7635 	WARNING 	Movie2 stim could not be imported and won't be available
5.6354 	EXP 	intro_text: text = u'You will be reading sentences and responding to them. A sentence with an underlined word will appear on the screen. When that happens, please fully comprehend the sentence as you read it out loud. After six seconds, the sentence will disappear and a short phrase will appear on the screen. Your job is simply to tell us whether the phrase can be a property of the underlined word.'
5.6354 	EXP 	intro_text: autoDraw = True
5.6354 	EXP 	text_2: autoDraw = True
5.7472 	DATA 	Keypress: space
5.7476 	EXP 	New trial (rep=0, index=2): {u'text': u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."}
5.7971 	EXP 	intro_text: autoDraw = False
5.7971 	EXP 	text_2: autoDraw = False
5.7971 	EXP 	intro_text: text = u"If the phrase can be a property of the underlined word, press the green key. And if the phrase can't be a property of the underlined word, press the red key. Please respond as quickly as possible,but avoid making errors."
5.7971 	EXP 	intro_text: autoDraw = True
5.7971 	EXP 	text_2: autoDraw = True
5.9101 	DATA 	Keypress: space
5.9108 	EXP 	New trial (rep=0, index=3): {u'text': u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."}
5.9792 	EXP 	intro_text: autoDraw = False
5.9792 	EXP 	text_2: autoDraw = False
5.9792 	EXP 	intro_text: text = u"After this slide you'll begin a practice session. If you make any mistakes an experimenter will be standing by to correct you. Just remember to read all the sentences (but not the phrases) out loud. In order to move between trials in the experiment, press the space bar. When you're ready to begin, please turn around and tell the experimenter."
5.9792 	EXP 	intro_text: autoDraw = True
5.9792 	EXP 	text_2: autoDraw = True
6.0295 	DATA 	Keypress: space
6.0343 	EXP 	Imported stim-prac.xlsx as conditions, 4 conditions, 3 params
6.0349 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
6.0356 	EXP 	New trial (rep=0, index=0): {u'property': u'can contain money', u'response': u'j', u'sentence': u'The *bank* was robbed by three bandits.'}
6.0494 	EXP 	intro_text: autoDraw = False
6.0494 	EXP 	text_2: autoDraw = False
8.1647 	DATA 	Keypress: space
8.1954 	EXP 	Sound  started
8.2016 	EXP 	sentence_stim: text = u'The *bank* was robbed by three bandits.'
8.2016 	EXP 	property_stim: text = u'can contain money'
8.6871 	EXP 	sentence_stim: autoDraw = True
9.2119 	EXP 	Sound  stopped
10.4388 	DATA 	Keypress: escape
